photo_id,business_id,caption,label
tUPaVe4o0eqXEpdESJ06cQ,mZRKH9ngRY92bI_irrHq6w,Tasting menu - 2nd visit!,food
WdtSiDkvAWUStPCNGMMkZQ,mZRKH9ngRY92bI_irrHq6w,beef tartare,food
f25aHJPO6PdTaJwbBKLsPg,mZRKH9ngRY92bI_irrHq6w,carrot salad,food
TnMxhO0i1eQp1pG_NBXtgg,mZRKH9ngRY92bI_irrHq6w,,inside
9qkxWLx71-3c8S3e-Xm0TQ,mZRKH9ngRY92bI_irrHq6w,"Chef menu dish 8 petit four.  Rich chocolate fudge, tart cranberry gelee, coffee meringue, & earl grey macaron. Perfect end",food
S9uQd1QbzTqpbDJ6pS4Aag,mZRKH9ngRY92bI_irrHq6w,CM 1- Beef tatare. Wonderfully rich & creamy with bright dill & horseradish on a buttery super crispy potato phyllo.  One of the best dishes,food
AbqmMITTvt_kPtERjagDRQ,mZRKH9ngRY92bI_irrHq6w,"Black sesame sponge, toasted rice ice-cream, milktea ganache, Nori and lychee ($10)",food
R2hrOSo6wNvN-ZCXTH-WCg,mZRKH9ngRY92bI_irrHq6w,"Rockfish, Dessert, & Espresso",food
NOaS5pb85lcMZoQwDRH23Q,mZRKH9ngRY92bI_irrHq6w,Pate,food
Wa2p9R6hSb2Ox0AbwqTHuw,mZRKH9ngRY92bI_irrHq6w,,food
yD0BSGQWkWViU0Xbt4Qfjw,mZRKH9ngRY92bI_irrHq6w,,food
BiO1VHvJZ0LTLj94UykIlA,mZRKH9ngRY92bI_irrHq6w,,food
gKduAN6crp9OID9kv-tcxA,mZRKH9ngRY92bI_irrHq6w,,food
Jc5DQV7D0noZmmzL1YKOpg,mZRKH9ngRY92bI_irrHq6w,,food
oYT5j5WwKocYqDRMkjO7Hg,mZRKH9ngRY92bI_irrHq6w,,inside
AeXelUN_aJtnL78bY0LnzA,mZRKH9ngRY92bI_irrHq6w,,inside
_GXMmiCsrsAmvffvuJzZ4w,mZRKH9ngRY92bI_irrHq6w,,inside
Oxehm2UTITO0S1rZafWkyg,mZRKH9ngRY92bI_irrHq6w,Creamsicle before I destroyed it,food
A3SA5u8Zgs-Hf3BP_SrDKQ,mZRKH9ngRY92bI_irrHq6w,,food
Fsx8oUAIwBcix1OfWL3CGA,mZRKH9ngRY92bI_irrHq6w,,food
u-sp7KDNaCJ_1o12Pk7-ZQ,mZRKH9ngRY92bI_irrHq6w,,food
pPT5P9kzFNvx6itlSfNvNA,mZRKH9ngRY92bI_irrHq6w,,food
lvh_z7UaAhv-qalTBa6pyQ,mZRKH9ngRY92bI_irrHq6w,Duck confit lettuce wraps,food
xjNYgiy_sJ7QOAD-tzrgEw,mZRKH9ngRY92bI_irrHq6w,Lamb neck croquettes,food
XnF1YrOlRxhTldWXRUnQYg,mZRKH9ngRY92bI_irrHq6w,Bulgogi steak tartare on wonton chips,food
or5XcLc0AWpZt1zaJPQvFQ,mZRKH9ngRY92bI_irrHq6w,Halibut fish pancakes,food
0bp2uhJgPGexOkj75w87Ng,mZRKH9ngRY92bI_irrHq6w,,inside
e7tiAJxQygZGDqYyV7_KWA,mZRKH9ngRY92bI_irrHq6w,Dessert. Delish. No regrets.,food
HboSBpjiCf_ihP5RTrwb4g,mZRKH9ngRY92bI_irrHq6w,"Wonderful sampler, which tasted as good as it looked! Felt bad devouring this work of art lol!",food
Pu-MXYq6HqhTQWrGeC3DmA,mZRKH9ngRY92bI_irrHq6w,,food
GehDSCC571k8g5Pejmbg9A,mZRKH9ngRY92bI_irrHq6w,,food
dYhEwSkls137z30P_eTuqA,mZRKH9ngRY92bI_irrHq6w,View of creativity at work.,inside
nUZ0_8g-e36i3NVmOqMdWg,mZRKH9ngRY92bI_irrHq6w,Duck fat fried fries.,food
O36V0mRlSGW2ortq7EEbKg,mZRKH9ngRY92bI_irrHq6w,Swordfish po boy and potato salad (lunch price fix),food
DdTVDuTv6KQW4WSlGUMaow,mZRKH9ngRY92bI_irrHq6w,,menu
gZMKMG2W4flSFX78M6EcoQ,mZRKH9ngRY92bI_irrHq6w,Oysters,food
Xv2sA6OsrBzn6iFI1rjIEQ,mZRKH9ngRY92bI_irrHq6w,,inside
p0fRGqN7_ROfvwIcvj6gnQ,mZRKH9ngRY92bI_irrHq6w,View of kitchen,inside
6M0DoTPaMT3x0WJKUE3lpg,mZRKH9ngRY92bI_irrHq6w,Rainbow trout,food
pMqKsIDWJpUsD3paqI6JCg,mZRKH9ngRY92bI_irrHq6w,,inside
dS-755B8fQFWHjpei_ZfXg,mZRKH9ngRY92bI_irrHq6w,Scollops in curry sauce,food
AFUcHAvBgrCGdEUDVl3hUw,mZRKH9ngRY92bI_irrHq6w,Beef two ways,food
JPjaRX5INULQ5VCL5tmMzA,mZRKH9ngRY92bI_irrHq6w,Seared Scallops,food
URVHA8QR48tBztAqaDpipw,mZRKH9ngRY92bI_irrHq6w,Smoked wings with blueberry bbq sauce,food
HRRX9spgMr75gC4MxeCTbw,mZRKH9ngRY92bI_irrHq6w,Duo of Pork: Pork headcheese & pork loin - $25,food
z9VdfU95hc3rM9RsoT2gXw,mZRKH9ngRY92bI_irrHq6w,Tuna Tartare - $9,food
ntWVZoiPR7mZjw5NQuQAMw,mZRKH9ngRY92bI_irrHq6w,Polenta Fries - $8,food
l_OODdvk_AbLRXyOt36FlQ,mZRKH9ngRY92bI_irrHq6w,"Sweet Potato & Cheddar Perogies (caramelized onions, cinnamon cap mushrooms, horseradish-beet puree) - $23",food
v_J3wM3fxVjSC6odtTBeKA,mZRKH9ngRY92bI_irrHq6w,And top view of our main courses,food
IBfVqjGbDu6mHcX5EmdvlA,mZRKH9ngRY92bI_irrHq6w,Blueberry and white chocolate hazelnut crumble,food
OW3r8kdKI7EzDslYydF26A,mZRKH9ngRY92bI_irrHq6w,Polenta fries,food
F72LbLbMQrcbHHh7lBDBnA,mZRKH9ngRY92bI_irrHq6w,Stn burger,food
4Oz7nvDSxBEL0EMFkmI1Tw,mZRKH9ngRY92bI_irrHq6w,Oysters,food
zhVPVohqPNW4v3ZWxK9yTA,mZRKH9ngRY92bI_irrHq6w,London Fog,food
3ap39NLJtkGQFCOcPxp-eg,mZRKH9ngRY92bI_irrHq6w,Bubble tea dessert,food
ZtAFAPK4Wl7jQrl_gxWagw,mZRKH9ngRY92bI_irrHq6w,[Tasking Menu $70] - Cured Lake Trout Shrimp Cracker,food
JzjXVr7Xh2urLoDkWOMOQw,mZRKH9ngRY92bI_irrHq6w,[Tasting Menu $70] - Ricotta Ravioli (Sooooo good!),food
HdvBtBMHOeZrZCY-rt1ZAA,mZRKH9ngRY92bI_irrHq6w,,food
hKBBdlSVR5MUYnCBqmdJsQ,mZRKH9ngRY92bI_irrHq6w,Delicious!  Presentation excellent!,food
NpeyRjvk6SjuzWHXRSlMJA,mZRKH9ngRY92bI_irrHq6w,,food
DNxpOKxlb1SwHbdcmj0K8w,mZRKH9ngRY92bI_irrHq6w,,food
pHoeVdk8OdP5cEtOLjJSaw,mZRKH9ngRY92bI_irrHq6w,,food
HCWkUtfkuGx3ZFCGMp4tmQ,mZRKH9ngRY92bI_irrHq6w,,food
8RiuUzrZYMhpdLLhQz--1A,mZRKH9ngRY92bI_irrHq6w,,food
vW5B455ll7b7FzlATv0azg,mZRKH9ngRY92bI_irrHq6w,,food
5Yj7qj1K33PleCiuBLHnCQ,mZRKH9ngRY92bI_irrHq6w,Quinoa Salad,food
AWe_hO84ddr-OfT_6M6Gag,VoJbh0ad4x5lnWPHx1sxVQ,Look at the décor! https://brightshadows.me/2017/01/18/tartistry/,inside
yayyNLaDb6VbZSGTS0oHwg,B_mwPtFC_uVeZDnPyN0epg,I like the colors and the atmosphere!,inside
b9_OY7sQXcx3FG8ezFo3UQ,Fl2yDmC0B0TTVsNixxVXfA,,inside
_XN8ESWFlDwN-eUsd7ePaQ,Fl2yDmC0B0TTVsNixxVXfA,,inside
tXeXUgvkml23mExi1vNt8A,Fl2yDmC0B0TTVsNixxVXfA,,inside
PMfQzx2UZDb5OzaVH7K1Aw,Fl2yDmC0B0TTVsNixxVXfA,Tartine,food
yXw1KixTtb5GeckQPq6kAQ,Fl2yDmC0B0TTVsNixxVXfA,"Spicy Lamb Shank, Gnocchi",food
sY30mSmJGP40D-oLd9h_BQ,Fl2yDmC0B0TTVsNixxVXfA,Butternut Squash Gratin,food
E52ORkygDWH6SQWTiAsPUA,Fl2yDmC0B0TTVsNixxVXfA,Brussels Sprouts w/ Bacon Vinaigrette,food
sKS7ENFXjjlzgz2P5sHTsA,Fl2yDmC0B0TTVsNixxVXfA,,inside
KAmytRaCEzyu-oYGZ6H3SQ,-n27mJ_jQWGCuIukTvg9Mg,,inside
W--iOyITviOJhdxjAwZsQw,-n27mJ_jQWGCuIukTvg9Mg,,drink
J9fZaf9ltcG63qPeUwsl5A,-n27mJ_jQWGCuIukTvg9Mg,,drink
xeUE--A0MFZTX_8mqgXRKQ,-n27mJ_jQWGCuIukTvg9Mg,,inside
NO4zyHSNoOsAwEC9_rNGtQ,fuBpjG-lsD94_BdpjHxbuQ,"Margheritona, fried calamari, meat and cheese board",food
muUZwPx9eL-UFR75hRf6bg,5Qoq8cif3nMCQUN-urH8YA,,food
bivR3ZT--O4LKiZR1kdhXQ,5Qoq8cif3nMCQUN-urH8YA,Thai shrimp red curry rice bowl,food
UqgN5o646v3eD_QUywHaMg,5Qoq8cif3nMCQUN-urH8YA,,food
lFHIqf-4fTYkKjRWHoulvA,5Qoq8cif3nMCQUN-urH8YA,Seafood linguine,food
SHKA-BeLmTae_nPp7iCDjg,5Qoq8cif3nMCQUN-urH8YA,,food
xlgxsD2KcJkP6w27am4OIA,5Qoq8cif3nMCQUN-urH8YA,,food
BW4PsEEP4ULLK62L0ymSgA,5Qoq8cif3nMCQUN-urH8YA,,food
FuctCTAMSH1I-Sl-bASBvQ,5Qoq8cif3nMCQUN-urH8YA,,food
NnEJx_hl0eUdmHzTyq10sQ,5Qoq8cif3nMCQUN-urH8YA,,food
7su-BvyyUkTlZ2EvNv4pDg,5Qoq8cif3nMCQUN-urH8YA,,food
Cith9pRtj4KlFtvwNL-SCw,5Qoq8cif3nMCQUN-urH8YA,,food
tK_PR2yrmcWpdgzesmtv4A,5Qoq8cif3nMCQUN-urH8YA,,food
nTflMM6MbM91FhCFJJSI-A,5Qoq8cif3nMCQUN-urH8YA,,food
x1FYvdaBqGZOfrUs7hRBpw,1FL3oE2mqq_EFAYPd1TWUg,,inside
RnDqLjo6VcHp-zCb-DmBgA,1FL3oE2mqq_EFAYPd1TWUg,,inside
z5EdSpj_uL_qCHdRyPa62g,1FL3oE2mqq_EFAYPd1TWUg,Mapo tofu. Not sichuan by any means but tofus soft and flavors quite good,food
yDpzm-9CGYwuU3KSzJa5OA,qdV0dLjJ2duhNoYlhVavzw,The gang,outside
4abroOsIkqaH66fi25ZqHQ,qdV0dLjJ2duhNoYlhVavzw,Crème brulee,food
jsGH47vkVbYU609SittMVw,j7MeCj35oocNkfvuWntDrg,Front of building,outside
F328uXYEjdeJYwowKVx5lA,j7MeCj35oocNkfvuWntDrg,2nd floor Group Function bar,inside
kaSe3YpOWIzzoSM7_Aaurw,j7MeCj35oocNkfvuWntDrg,Roof top patio,outside
orQp15TkxlfWnXmE9YU4HA,j7MeCj35oocNkfvuWntDrg,2nd floor group function bar,inside
tu3-9_ZUwoHdTp7IhJyv-Q,j7MeCj35oocNkfvuWntDrg,Winterlicious 2016 Lunch,food
viZOzW7lPKC-ip18JqJIdg,j7MeCj35oocNkfvuWntDrg,Looks to me like a trendy upgrade from Montana's - very warm and inviting!,inside
_LESUle6y3V6-DdPcSZA7g,j7MeCj35oocNkfvuWntDrg,"Nasi goreng, very delicious",food
DxQ0mco1sVH4iwT0XNiJLg,hhZmClwVLDPrbhmg3o2Srw,,outside
HHpH8XcBu_TdtHFze1VFJA,_vZ7bHaGCjllogiZ7RH17w,,drink
7-uHY6AVPpmVaXgjx-muBA,_vZ7bHaGCjllogiZ7RH17w,Blueberry Tea ($10.50),drink
Rn7ql7hcJkTk2G-EHzEMJw,_vZ7bHaGCjllogiZ7RH17w,,inside
-NXcLa10bKApjYmtggsu0A,_vZ7bHaGCjllogiZ7RH17w,,outside
nImnpG2GY4S6dru5q3NIkw,_vZ7bHaGCjllogiZ7RH17w,,inside
0M5L9ALLTfac__IP9OxmMw,_vZ7bHaGCjllogiZ7RH17w,Chinois duck - flour tortilla + cucumber + hoisin + sriracha + sour cream,food
OnZEyYm0S2rlz0u14JeDeQ,_vZ7bHaGCjllogiZ7RH17w,Serrano ham - grilled bread + pepper marmalade + reggiano,food
EO1yL-4UHajCMgq-T0Ez6g,_vZ7bHaGCjllogiZ7RH17w,Serrano ham - grilled bread + pepper marmalade + reggiano,food
-J26EB1HK1EB-nJ5_Sne-w,_vZ7bHaGCjllogiZ7RH17w,Spicy Spanish fries - chorizo + manchego,food
mWkW2iw8UpCu_FQvZYZgPg,_vZ7bHaGCjllogiZ7RH17w,Devilled eggs - smoked bacon + herbs + souffletine ($7),food
DtrMfo-ayOj3-41o91rUuA,_vZ7bHaGCjllogiZ7RH17w,Octopus couscous @ Origins North,food
TIv48OvduLrcJcU9KsuZVA,_vZ7bHaGCjllogiZ7RH17w,,inside
tjyqHhYEqAFYsiFwb7TG9g,5WFCJrMFnewv2ocK5L6DAg,,food
U1DTYdGw9eYP6--NAijA7Q,j7Rgozl24WrmDeqFCCKwQg,,inside
Wk9duC9w_n-EVOkBWYpYtw,j7Rgozl24WrmDeqFCCKwQg,,inside
t6fUpnFFYtxs8d8FfuLEWg,j7Rgozl24WrmDeqFCCKwQg,,inside
VWE3_-9VxMtYAJSm6kk3Eg,j7Rgozl24WrmDeqFCCKwQg,"Delivery through Just Eat -- Tinx Way burger, fries, medium bean tacos (chickpeas) and spicy bean burritos (red kidney beans)",food
nNg8-EN7WZgYg9DV80-LLw,j7Rgozl24WrmDeqFCCKwQg,Sea Bass Bouncy Fish and toppings!,food
A-gApkhkQ0PKb5sx0TgkCA,WoqO6D7Yh7Tbowkpb3pz5Q,,food
5nnRb8OliPnMWvmuncTBDw,WoqO6D7Yh7Tbowkpb3pz5Q,Chef's special,food
HO7MzJJChXfZSAqAotWMxQ,WoqO6D7Yh7Tbowkpb3pz5Q,Lobster roll,food
_7hK6irlctzI6ZcME_TPyg,WoqO6D7Yh7Tbowkpb3pz5Q,,outside
vs4mJmNybY4KLp_ehoo01g,WoqO6D7Yh7Tbowkpb3pz5Q,Omi sushi,food
s2UQSenzDsPMWsHOAIjdiQ,WoqO6D7Yh7Tbowkpb3pz5Q,Seaweed Salad,food
wIoqxQ3d7BhQn4WSaV1ovw,WoqO6D7Yh7Tbowkpb3pz5Q,AYCE Menu,menu
R1dhe8G-U8x3qGtJ45oZiw,WoqO6D7Yh7Tbowkpb3pz5Q,,food
L3QZ2pl3q4tnK14KtpPqaw,WoqO6D7Yh7Tbowkpb3pz5Q,Udon,food
zCMTL0nB_k5lsRcx8Thr5Q,WoqO6D7Yh7Tbowkpb3pz5Q,,food
exKV-W-XCwTe4F23qLe2Fg,6HeNApPOmqwEve1nN3kJpg,Storefront,outside
OxKCNpGNzIqMZQZ90Rt2hQ,_l3nxDFpmLUMxCQrz1LfBQ,,inside
0KFSwOfxMbpa0PTDoSIEMg,_l3nxDFpmLUMxCQrz1LfBQ,,inside
q-A23crL7NTly9rZxPbYbw,_l3nxDFpmLUMxCQrz1LfBQ,"Eggs benny, shakshouka, avo toast, and the all the lattes",food
lQqcuESqSG1ofLpPRigUlw,_l3nxDFpmLUMxCQrz1LfBQ,,food
hbm-NV_r-knsLCkoBEpwjA,_l3nxDFpmLUMxCQrz1LfBQ,,inside
SvtVUo7lyXttGzYlSeqPgQ,_l3nxDFpmLUMxCQrz1LfBQ,Smoothie bowl + matcha latte,food
CfhHjQ8Y0vPynpUN7QPTIA,_l3nxDFpmLUMxCQrz1LfBQ,Latte,drink
yRlyt2h1gl9EjIilTnZIGg,_l3nxDFpmLUMxCQrz1LfBQ,,food
tgurqFC8cZQlAfvyPWg5KQ,_l3nxDFpmLUMxCQrz1LfBQ,Matcha latte,food
ULw78maVH6NgnhE4zkSS3g,_l3nxDFpmLUMxCQrz1LfBQ,Amazing Meal !!!,food
KulQelOzz18_Pxg5OFEeJw,_l3nxDFpmLUMxCQrz1LfBQ,Avocado toast - avocado served on top of sourdough bread! Drizzled with olive oil. I thought the dish was okay. Presentation is great!,food
umN3nWlOdjvJliYl57ps1Q,_l3nxDFpmLUMxCQrz1LfBQ,Doesnt this look so pretty?! Like a rose?,food
sLXIZ6YfJCPzgV0Q_39vCg,_l3nxDFpmLUMxCQrz1LfBQ,"Breakfast bowl with egg, beans, tomatoes, avocado, yam and kale sitting on top of quinoa. I loved this dish! Not heavy at all!",food
011W9y86LpSu6WhRhT4_mQ,_l3nxDFpmLUMxCQrz1LfBQ,Avocado toast,food
0qawdbNSThyPQ3XUxxieBQ,_l3nxDFpmLUMxCQrz1LfBQ,Eggs Benedict,food
sGItt25NDmTzeS6HGgtzkw,_l3nxDFpmLUMxCQrz1LfBQ,,food
Vfjcfn6yR4m6ksxS9IPCfA,mXsumyOgPP-cRQuFQmRivg,,inside
nlnp9QK4KWiPSW5tXxKx_Q,mXsumyOgPP-cRQuFQmRivg,,inside
XqzwmEinmn6cCX1klOsZ2w,mXsumyOgPP-cRQuFQmRivg,Barsa Taberna,inside
kmD9mhL1slqr5JOW_QVArg,mXsumyOgPP-cRQuFQmRivg,"Empanada Blue Cheese, Spinach and Apple Compota",food
brhRdAFhSrCOGb2yW1Znww,mXsumyOgPP-cRQuFQmRivg,"Jamón con Melón Crispy Jamón, Melón Consommé",food
x3eeyYQd5OuY8wPqMGvrng,mXsumyOgPP-cRQuFQmRivg,"Grilled Beef Tenderloin with Heirloom Carrots, Garlic-braised Fennel & Tarragon Chimichurri",food
xYjXU1TIPRM8n2BqawOWYA,mXsumyOgPP-cRQuFQmRivg,Puplo a la Gallega Grilled Octopus with Charred Potatoes and Paprika Butter,food
6ubecyU-Fo8LDvWgZrbwpw,mXsumyOgPP-cRQuFQmRivg,Jamón Serrano,food
w6dju7uQ-_q14HGTrcUDeQ,mXsumyOgPP-cRQuFQmRivg,Chef Guillermo Herberston Chef Chris McDonald Owner Aras Azadian,inside
sMDpWzVLXHZr01xLZdVVtw,mXsumyOgPP-cRQuFQmRivg,Vieiras con Chocos Seared Sea Scallops with Cuttlefish Stew & Chorizo,food
s9IU2xR6T4EdHvj-aOy9mA,mXsumyOgPP-cRQuFQmRivg,Crema Catalana Traditional Catalan Cream Custard with Bloomed Berries,food
EMOEb7QmE7W-yilg4Sng-w,mXsumyOgPP-cRQuFQmRivg,,outside
SgvNVWuMcSbSuD6gxiqOlA,mXsumyOgPP-cRQuFQmRivg,Cellar decor,inside
FQl8CLb75MvBGhtT2HtbCA,mXsumyOgPP-cRQuFQmRivg,,inside
l8PKEa_RXmCTqvMQphCriQ,mXsumyOgPP-cRQuFQmRivg,,food
yNzjqR3sycw0TwMBL4KITw,mXsumyOgPP-cRQuFQmRivg,,food
OV68s_NAwmwfgcBmE46SBQ,mXsumyOgPP-cRQuFQmRivg,,food
QJFiGMzDn8olMTPrhClk8g,mXsumyOgPP-cRQuFQmRivg,,food
AOXMFhoO9rs66Kjpdnu_0Q,mXsumyOgPP-cRQuFQmRivg,inside Barsa,inside
hdYscJDRLpQM5TY5KAzBbQ,mXsumyOgPP-cRQuFQmRivg,,food
rWnJUlYcSWKL7VilRVAXgA,mXsumyOgPP-cRQuFQmRivg,,food
8SRsskRpWr2LRN8cnxTI1g,mXsumyOgPP-cRQuFQmRivg,,drink
LeJQsjZNI64xX6zwKfcDUA,mXsumyOgPP-cRQuFQmRivg,,food
JsSqVvUcne-8LfixE4Ye4A,mXsumyOgPP-cRQuFQmRivg,,food
SZSYXAJCn4S8azfOoaY4_g,mXsumyOgPP-cRQuFQmRivg,,food
iNVNuHThLDSYRcvMyYzU_w,mXsumyOgPP-cRQuFQmRivg,Seafood Fideos,food
HPtUfTw3MVqDEAgvmTpQBA,mXsumyOgPP-cRQuFQmRivg,Seafood Fideos,food
rMMzuib3YZm2S9VmIvHpcg,mXsumyOgPP-cRQuFQmRivg,,inside
mqLv7JuerjXnzJOGycqqyg,mXsumyOgPP-cRQuFQmRivg,,inside
yaNWa6aZ5u5kgnAEy9WDHA,mXsumyOgPP-cRQuFQmRivg,salad,food
bmKRsKygEIFvg0ZwDb8Utw,mXsumyOgPP-cRQuFQmRivg,,food
_d9tlMjoogmcSjcO_cTUTQ,mXsumyOgPP-cRQuFQmRivg,,food
bIMz5y29BpSnfs0fYpykOg,xEoCjDGswRg0sRsAvdJaOA,,drink
qrx7rSlT4UyHP7TvNgfWNw,nrq5H3LZicjMG0wv7gy08g,,food
P9Rogy9d5im4GK5aWZMF4g,nrq5H3LZicjMG0wv7gy08g,,food
xrblEoGtFzN1ZLDuY5rcIw,nrq5H3LZicjMG0wv7gy08g,,food
M2UWksEKpAtUZRAThpEtYA,nrq5H3LZicjMG0wv7gy08g,Set A,food
hEPZ5qgpXF2_P5E9e1dQ9w,nrq5H3LZicjMG0wv7gy08g,Tako yaki $8,food
8J91euHcUsFisKaJnl_Ebg,nrq5H3LZicjMG0wv7gy08g,Kintaro don/grilled chicken over rice...$9,food
iI94dcYjMuLo8-QRvxiiYQ,nrq5H3LZicjMG0wv7gy08g,Sake special. 15%off Bottles.               Fri. Sat.,food
xKOOJom2wk72wGWhAmL0PA,nrq5H3LZicjMG0wv7gy08g,Tori karaage $10,food
ZYa7LzpQ-eDuNSG8qTDGsw,nrq5H3LZicjMG0wv7gy08g,Beef tataki $16,food
IMzRSAJTAZWeArgOWhst4g,nrq5H3LZicjMG0wv7gy08g,Koroke $4.5,food
PGIDU_kHISRZRDeJ2jUe4g,nrq5H3LZicjMG0wv7gy08g,Yakiniku salad $11,food
AHn96yGAL7ztOm9mlnsNGQ,nrq5H3LZicjMG0wv7gy08g,Rainbow roll $13,food
v-UTl7JGwUFOAQzSL-4pjQ,nrq5H3LZicjMG0wv7gy08g,Kintaro ramen $12,food
kMk4PTiTS2CeB9ysYp1TDw,nrq5H3LZicjMG0wv7gy08g,Ebi mayo $10,food
yCDCyXn2ZzA7Lfylwxgz0A,nrq5H3LZicjMG0wv7gy08g,Okonomi yaki $12,food
bC852XYAjxNfI7fiAQmmNQ,nrq5H3LZicjMG0wv7gy08g,,food
_-QU-mXg0L64dpCQPyYtfw,nrq5H3LZicjMG0wv7gy08g,Torikawa karaage /chicken skin $13,food
1wepruR0j203brwxuAfGnA,nrq5H3LZicjMG0wv7gy08g,Yaki Gyoza,food
3EUQQmdyIrt_Ol7IeOMJKA,nrq5H3LZicjMG0wv7gy08g,"Skewer set A /beef strip loin,scallop,pork belly,chicken breast w/cheese,King mushroom",food
ilQ1WPa4whUA2Di7N1a9nQ,nrq5H3LZicjMG0wv7gy08g,Yuke  (lightly seasoned raw beef) $17,food
MqsNjOKUNCcrpOaccu05Fg,nrq5H3LZicjMG0wv7gy08g,Aburi shime saba (mackerel) $12,food
WNFEx8dkGYAQ3GJakGm9qA,nrq5H3LZicjMG0wv7gy08g,Sushi pizza $9,food
qcuGQZzSAbMQqjEuadjHpA,nrq5H3LZicjMG0wv7gy08g,Sushi combo set & sashimi,food
mwrDxQX-wCpUVMdl5gyokg,nrq5H3LZicjMG0wv7gy08g,Tsukune,food
ea04yn-JMysJZd-dZZp9rQ,nrq5H3LZicjMG0wv7gy08g,,food
GTqT9jEu7CgWo86uBWIMQA,nrq5H3LZicjMG0wv7gy08g,Salmon don,food
Xyr035tHj4yXJkKtpCR1WQ,nrq5H3LZicjMG0wv7gy08g,Idako karaage (baby octopus) $7,food
sj7GLY5C2_IK9MUdMZ1p8A,nrq5H3LZicjMG0wv7gy08g,Spicy champon,food
fhi-D-G0R1EmrfBz4QmewA,nrq5H3LZicjMG0wv7gy08g,Spicy sashimi $7,food
esvcSWYvujpVGlpnb5Y1Ng,nrq5H3LZicjMG0wv7gy08g,Ebi sunomono and veggie sunomono,drink
5I_cEdgfyzzFTUciDOFbcQ,nrq5H3LZicjMG0wv7gy08g,Saba shio $7,food
JH0eNhmIHPDJ0b_Utmuv_A,nrq5H3LZicjMG0wv7gy08g,SPICY SASHMI,food
y7BaIwgt6a02FsUwzi_x3Q,nrq5H3LZicjMG0wv7gy08g,"GOMA AE ,TUNA GOMA AE",food
P-hwSAUuwhXLUuJcflWahw,nrq5H3LZicjMG0wv7gy08g,KATSU TOJI $ 9,food
isEBoYGvPKOrbHKF9KTYjg,nrq5H3LZicjMG0wv7gy08g,,food
1UDviM3BiuPvPUWFhIN6Dw,nrq5H3LZicjMG0wv7gy08g,Gyu tataki $16,food
ZzRF0MMp_8mPeuONVB0iYA,nrq5H3LZicjMG0wv7gy08g,Sunomono,drink
O7kIBd59w_yfmuoMaP-LIw,nrq5H3LZicjMG0wv7gy08g,Tako wasabi $7,food
Qg7s3dXcNkfg2TQThZ7Ghw,nrq5H3LZicjMG0wv7gy08g,Butarosu,food
6rLUhhWUNyvthZvw935_sg,nrq5H3LZicjMG0wv7gy08g,Buta no kakuni,food
dYbIcrtBTBTnkRTTgvrJcw,nrq5H3LZicjMG0wv7gy08g,Momo mochi,food
Ss6Fl-ZbY-v4cRd7rpOCaQ,nrq5H3LZicjMG0wv7gy08g,Unagi,food
mfsj6WQPmd2LD0PNWUWf5g,nrq5H3LZicjMG0wv7gy08g,Salmon & avocado salad,food
5AQNQ9ra6mhy3CxDdubu_w,nrq5H3LZicjMG0wv7gy08g,Japango roll,food
shfnsalwwvTIBoOUNtSswQ,nrq5H3LZicjMG0wv7gy08g,Asari no sakamushi,food
gL0f9FfIJxfvRlZddclabw,nrq5H3LZicjMG0wv7gy08g,Black dragon roll,food
cpKN0NG2FPT0onXLv4Q4nw,nrq5H3LZicjMG0wv7gy08g,Oishi oyster,food
MyIKFxa18WNL2sv0Mz32xA,nrq5H3LZicjMG0wv7gy08g,,inside
wMo0CzDeedVMD-4CImn5Fw,nrq5H3LZicjMG0wv7gy08g,Ebi mayo,food
PWWVJW75JIsCwFiixDgJvA,nrq5H3LZicjMG0wv7gy08g,Tebasaki,food
nan_cX9juv9cLH3dT5rn3w,nrq5H3LZicjMG0wv7gy08g,,inside
QbrmvL3neEICW3m5a0lAcA,nrq5H3LZicjMG0wv7gy08g,,food
_1AVl8QmfnDx1pmTxkFh7A,nrq5H3LZicjMG0wv7gy08g,,food
irx9ItdO3WZj3h92JptQ9w,nrq5H3LZicjMG0wv7gy08g,,food
n7kSBv85S6TxI5sLmV1GZA,nrq5H3LZicjMG0wv7gy08g,,food
fZmi8293mS2cpd-hMUuqQA,nrq5H3LZicjMG0wv7gy08g,,food
kXUDhpdykrYO3okzsPvaFA,nrq5H3LZicjMG0wv7gy08g,,food
C9B2wi3Y_bd3gIGN0q8jsg,nrq5H3LZicjMG0wv7gy08g,,food
xumoYFyYM_ssV4XyVvRCCg,nrq5H3LZicjMG0wv7gy08g,,food
TQc35pdOaDI5HiPOJQyiZg,nrq5H3LZicjMG0wv7gy08g,,food
sur5B2nKQjhis0i9yowFWQ,nrq5H3LZicjMG0wv7gy08g,,food
7tDy0RreBWpp7sVvQVc-0A,nrq5H3LZicjMG0wv7gy08g,,food
NffkG60musIOm6PvbGx-dw,nrq5H3LZicjMG0wv7gy08g,,food
VJfhdBkL6yMfaVlx8q4lqQ,nrq5H3LZicjMG0wv7gy08g,,food
6HCSq00OOz77JT9StB8pMA,nrq5H3LZicjMG0wv7gy08g,,food
I6VE1sBEiwKvKVZRwBl89g,nrq5H3LZicjMG0wv7gy08g,,food
