business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
UijE-TffLAd6UwtMHS4vqg,kate spade new york,Downtown Core,"220 Yonge St, Ste C026",Toronto,ON,M5B 2H1,43.6535725923,-79.3800708994,2,5,1,"Women's Clothing, Accessories, Shopping, Fashion"
Dhuy9uNq9hluYKucWzYFZw,Indigospirit,Downtown Core,"Mount Sinai Hospital, 600 University Ave",Toronto,ON,M5G 1X5,43.6575221,-79.3899928,4,3,1,"Flowers & Gifts, Bookstores, Shopping, Books, Mags, Music & Video"
_JA581fR_hPAQzMzY5r2zw,Hasty Market,Mount Pleasant and Davisville,21 Davisville Avenue,Toronto,ON,M4S 1G3,43.6982822,-79.3958142,3.5,3,1,"Food, Convenience Stores"
o0mXgNxnGOLuJauLiK0YPw,Dufferin Queen Animal Hospital,West Queen West,1179 Queen Street W,Toronto,ON,M6J 1J4,43.642535,-79.4263422,4.5,17,1,"Veterinarians, Pet Services, Pets, Pet Sitting"
c-Jxth7pZfPqsWwBQ7sn1Q,Yonge Sushi,,3421 Yonge Street,Toronto,ON,M4N 2N1,43.7334567708,-79.404206872,3.5,93,1,"Sushi Bars, Japanese, Restaurants"
MvPh5QKIvC2knuOpzll7jw,College Street Dental,Chinatown,261 College St,Toronto,ON,M5T 1R5,43.6577087,-79.3994869,4,8,1,"Health & Medical, Dental Hygienists, Cosmetic Dentists, Dentists"
wcpS12gLfPz-z11BVhL6jQ,Soul Cafe,,23 Drewy Avenue,Toronto,ON,M2M 1C9,43.7866289533,-79.4183974341,4,70,1,"Restaurants, Food, Desserts, Soul Food, Coffee & Tea"
h2LDxrB2hphlIAHur8gR9Q,Olympic 76 Pizza,Church-Wellesley Village,8 Gloucester Street,Toronto,ON,M4Y 1L5,43.6667484716,-79.3847360586,4,54,1,"Pizza, Restaurants"
7QDkHNUXnp4ypMiBecvEUg,Workout With Jess,Mount Pleasant and Davisville,,Toronto,ON,M4S 0A2,43.7066288,-79.3920448,5,8,1,"Trainers, Fitness & Instruction, Active Life"
t5ByO4iVm46uTPFWJYkg3g,NewDermaMed,Discovery District,"790 Bay Street, Suite 900",Toronto,ON,M5G 1N8,43.6604976,-79.3860586,3.5,16,1,"Hair Removal, Medical Spas, Acne Treatment, Medical Centers, Laser Hair Removal, Health & Medical, Beauty & Spas"
1kM7KNdsAQgefwFtpZMWLA,Nails For You,,"508 Lawrence Avenue W, Unit 30A",Toronto,ON,M6A 1A1,43.7203842965,-79.43045564,2,3,1,"Beauty & Spas, Nail Technicians, Nail Salons, Hair Removal"
YLPNiyf3rVKINhT1CvTeZw,Jerk King,Dovercourt,1104 Bloor Street W,Toronto,ON,M6H 1M8,43.6601965,-79.4346244,3.5,50,1,"Food, Specialty Food, Caribbean, Restaurants, Imported Food, Ethnic Food"
EEFfxnpGq4MCjR0BnKSUUg,Toronto Mac Repair,Bloordale Village,711 Bloor Street W,Toronto,ON,M6G 1L5,43.6591828,-79.4393674,2.5,7,1,"Local Services, Electronics Repair, IT Services & Computer Repair"
gldg-IWKJVAzNd1yit-yxg,Ana's Nail Boutique Spa,Etobicoke,"1500 Royal York Rd, Unit 16",Toronto,ON,M9P 3B6,43.6919456,-79.531593,3.5,10,1,"Beauty & Spas, Nail Salons"
XzcsiRjOYxnMJVrGhyWpwg,Edible Arrangements,Mount Pleasant and Davisville,620 Mt Pleasant Rd,Toronto,ON,M4S 2M8,43.7040617,-79.3887131,3,8,1,"Gift Shops, Florists, Shopping, Chocolatiers & Shops, Specialty Food, Flowers & Gifts, Food"
tLD0SoZuNyfAYzEPZ_mCuQ,Todays Sportswear,Chinatown,324 Spadina Avenue,Toronto,ON,M5T 2E7,43.6536938,-79.3987444,3,3,0,"Sporting Goods, Shopping"
BLDArCmdbbCnUcfLrxnrlQ,Burrito Bandidos,The Annex,2 Walmer Road,Toronto,ON,M5R 2W3,43.666288396,-79.4054889679,3.5,80,1,"Restaurants, Tex-Mex"
kPNmILQDOCoBHxuRMmrocw,LCBO,,"908 St Clair Avenue W, St. Clair and Oakwood",Toronto,ON,M6C 1C6,43.6802425,-79.4339584,3,4,1,"Beer, Wine & Spirits, Food"
fubrLSuFj9IHh_Jk9sTI8w,The Running Room Rosedale,Rosedale,1087 Yonge St,Toronto,ON,M4W 2L5,43.6796452,-79.3903194,3.5,10,1,"Fashion, Shopping, Fitness & Instruction, Sporting Goods, Sports Wear, Trainers, Active Life"
vg5cRkCI7jCiReJqB9C7uw,Community Bicycle Network,Niagara,761 Queen Street W,Toronto,ON,M6J 1G1,43.6463274,-79.4078138,3.5,5,0,"Active Life, Education, Local Services, Adult Education, Bike Rentals"
AZa8IcKIZM_rmFF6AREb6g,The Portuguese Chicken Guys,Dufferin Grove,898 College Street,Toronto,ON,M6H 1A4,43.6538629,-79.4256272,3.5,30,1,"Restaurants, Steakhouses, Portuguese"
MvQz-rOBgFPpTR9M1DClzA,Luni Tuni,Summer Hill,1177 Yonge Street,Toronto,ON,M4T 2Y4,43.6828728,-79.391517,3,3,1,"Convenience Stores, Food"
zhoNuaWrB125_LRRVPWMSQ,Rosewater,Downtown Core,19 Toronto Street,Toronto,ON,M5C 2R1,43.6504624,-79.3759678,3.5,112,0,"Venues & Event Spaces, Canadian (New), Restaurants, Event Planning & Services"
eMP3ffj6Zr7o3tY2G6EgSQ,CSB,Little Italy,574 College Street,Toronto,ON,M6G 1B3,43.6554165,-79.4129672,3.5,11,0,"Tapas/Small Plates, Nightlife, Bars, Italian, Restaurants"
47RQzVKfSTJYCEqRj399Iw,Running Room Queen's Park,Discovery District,38 Grenville Street,Toronto,ON,M4Y,43.6616868,-79.3858282,2.5,7,1,"Sports Wear, Shopping, Fashion, Sporting Goods"
1-7_qijotsTGyHh2XyejuA,Prada Toronto,Yorkville,131 Bloor Street W,Toronto,ON,M5S 1R1,43.6686325,-79.392302,2.5,3,1,"Shopping, Accessories, Men's Clothing, Fashion, Women's Clothing"
IT3PJYnPxYfJTiQxD9vVWA,Sweetpea's,Roncesvalles,294 Roncesvalles Avenue,Toronto,ON,M6R 2M4,43.6487238,-79.450153,4,21,1,"Landscaping, Arts & Crafts, Flowers & Gifts, Home & Garden, Nurseries & Gardening, Home Services, Shopping, Event Planning & Services, Florists, Bridal, Cards & Stationery, Gift Shops"
DftK-qzebIR829HozNYfgQ,Loic Gourmet,Riverdale,722 Queen Street E,Toronto,ON,M4M 1H2,43.6590524,-79.3493884,4,5,0,"Restaurants, Sandwiches, French"
8z281BdQsa32oXSaGvtEAg,Embassy Suites By Hilton,Etobicoke,262 Carlingview Drive,Toronto,ON,M9W 5G1,43.6877765159,-79.5964047403,3,4,1,"Hotels, Hotels & Travel, Event Planning & Services"
0gj8bpTF6I6T_C5xyBUafw,Arden Fast Food,Milliken,"3833 Midland Ave, Suite 9C",Toronto,ON,M1N 3Z6,43.8138611,-79.2916014,3,4,1,"Restaurants, Chinese"
xdtlGor-sOD-A22eE2YpAQ,Shear Image Hair Studio,High Park,2417 Dundas Street W,Toronto,ON,M6P 1X3,43.6584638,-79.4533381,5,5,1,"Beauty & Spas, Hair Salons"
-ICGmF2qUVKdvOehVNgPbg,Lamesa Filipino Kitchen,Niagara,669 Queen Street W,Toronto,ON,M6J,43.647069,-79.404677,4,263,1,"Restaurants, Filipino"
qDsELY45agGDuXX8BmzNSw,The Store on Queen,Niagara,719 Queen Street W,Toronto,ON,M6J,43.6466953,-79.4061299,4.5,5,0,"Accessories, Women's Clothing, Shopping, Fashion"
-VGok4XcfuUpQ_3JTB-zpQ,Cloak & Dagger Irish Pub,,394 College Street,Toronto,ON,M5T 1S7,43.6571453,-79.4057574,3.5,31,1,"Bars, Pubs, Nightlife"
-2hOglg7Lh8ZgclQJ9ba2w,URSA,West Queen West,924 Queen Street W,Toronto,ON,M6J,43.6448755,-79.4158636,3.5,62,0,"Restaurants, Canadian (New)"
fTypA1XR070Zz7CJcIXCpA,NCIX Toronto,Yonge and Eglinton,2476 Yonge Street,Toronto,ON,M4P 2H5,43.7115259558,-79.3995579332,3.5,9,0,"Electronics, Local Services, IT Services & Computer Repair, Computers, Shopping"
v1gP2RVwQ1VaDUZ72Kyjfw,The Cobourg,Cabbagetown,533 Parliament Street,Toronto,ON,M4X 1P3,43.6656763,-79.368503,3.5,5,0,"Bars, Lounges, Nightlife"
qQPJ9aTyVa9DGWiLi97g5g,Crepe TO,Corktown,52 Church Street,Toronto,ON,M5C 3C8,43.6500840013,-79.3745134771,4.5,67,1,"Creperies, Restaurants"
ofXYE_RAJIjtyyhWE_rcFg,JS Hair,St. Lawrence,120 Lower Sherbourne Street,Toronto,ON,M5A 3Z4,43.6491575226,-79.3674545735,4,7,1,"Beauty & Spas, Hair Salons, Nail Salons"
saOP_pcFFkBVm6Dnrqi47g,Bumbleberry Kids,Leslieville,1584 Queen Street E,Toronto,ON,M4L 1G1,43.6661882,-79.3181907,4,8,1,"Shopping, Baby Gear & Furniture"
i-I57JwhT-JIVquBSb7FGw,Gamerama Video Games,Yonge and Eglinton,2470 Yonge Street,Toronto,ON,M4P 2H5,43.7113385,-79.3995385,3,16,1,"Hobby Shops, Books, Mags, Music & Video, IT Services & Computer Repair, Shopping, Videos & Video Game Rental, Toy Stores, Video Game Stores, Local Services, Electronics Repair, Mobile Phone Repair"
1HRSElW1HgBiTtSNrhjMeA,Fine Asian Bowl,Mount Pleasant and Davisville,1634 Bayview Ave,Toronto,ON,M4G 3B7,43.7066913,-79.3758028,2,4,0,"Vietnamese, Restaurants"
Z0B16Rln1cNoTWyQ87kxBQ,Flight Centre,Niagara,797 Queen Street W,Toronto,ON,M6J 1G1,43.6460508,-79.4086096,2,3,0,"Hotels & Travel, Travel Services"
Oi5B9xNCryGG886UYZaoKA,Go-Karts at Polson Pier,,190 Cherry St,Toronto,ON,M5A 1A4,43.6421376098,-79.3516290123,2,8,1,"Active Life, Go Karts"
bsFZnc2mYyGy5cFf5EWTWg,Aji Sai Japanese Restaurant,Queen Street West,467 Queen Street W,Toronto,ON,M5V,43.6483773,-79.3974007,3,260,1,"Japanese, Restaurants"
6GlJ5Tbhht43pXIRx7ygtw,Alex Rei Dos Leitoes,Ossington Strip,219 Av Ossington,Toronto,ON,M6J 2Z8,43.6488882,-79.4204422,4.5,18,1,"Delis, Sandwiches, Chicken Shop, Barbeque, Restaurants, Portuguese"
NpQeiMr6-7mMXH12L5NUug,Toronto Cosmetic Clinic,Willowdale,"5400 Yonge Street, Suite 110",Toronto,ON,M2N 5R5,43.7748094,-79.414493,2,13,1,"Health & Medical, Medical Spas, Cosmetic Surgeons, Beauty & Spas, Doctors"
1kA3M9bZAQlB_r3ivWtDiA,The Bark Bus Pet Care,East York,54 Holborne Avenue,Toronto,ON,M4C 2P9,43.6935398,-79.3243698,3.5,3,1,"Pet Sitting, Pets, Pet Training, Dog Walkers, Pet Services"
uaoYvQZufc4OTpQE8OmnPA,Danny's Pub Scarborough,Scarborough,155  Morningside Avenue,Toronto,ON,M1E 2L3,43.7623053,-79.1837659,4.5,5,1,"Pubs, Restaurants, Imported Food, Nightlife, Food, Bars, Ethnic Food, Specialty Food"
kWxjBp2T-baD2APFKI5tlQ,Precision Laser Tattoo Removal,Corktown,"76 Richmond Street E, Suite 100",Toronto,ON,M5C 1P1,43.652738,-79.3751489,3.5,7,1,"Doctors, Nail Salons, Beauty & Spas, Tattoo Removal, Health & Medical"
6nRN4dhs_RtjNqpfDoR19g,Delica Kitchen,Leslieville,913 Queen Street E,Toronto,ON,M4M 1J6,43.6607523,-79.3413929,3.5,7,1,"Donuts, Food, Bakeries"
yWwIUmeenyAO7nwc7U0U5A,Niwan Rolls King,Milliken,"3260 Midland Avenue, Unit F101 & 102",Toronto,ON,M1V 0C5,43.804666915,-79.2867640033,3,12,0,"Restaurants, Chinese"
g-cwYRdm_mLg13nYRty84w,Bolands Kitchen,Mount Pleasant and Davisville,575 Mt Pleasant Road,Toronto,ON,M4S 2M6,43.7034604,-79.3879812,4,13,1,"Canadian (New), Seafood, American (Traditional), Restaurants"
Eh0xE2gfT5DgmNopdL-9jQ,Rogers,Etobicoke,125 the Queensway,Toronto,ON,M8Y 1H6,43.6298693406,-79.4805642454,2.5,3,1,"Internet Service Providers, Electronics, Professional Services, Home Services, Mobile Phones, Shopping"
GRfq3L3500tXfEFwBK5RRQ,Asian Buffet,Etobicoke,161 Rexdale Boulevard,Toronto,ON,M9W 1P6,43.7112541199,-79.5689163208,3,26,0,"Buffets, Asian Fusion, Chinese, Restaurants"
eM2QVMqNLzAHybJBI1EE5w,Appletree Medical Centre,,"York University - York Lanes Mall, 4700 Keele Street",Toronto,ON,M3J 2S5,43.7742392,-79.5014316,2,7,1,"Medical Centers, Health & Medical"
c8DsYusKjQYUxnTj9BtVvA,Piazzetta Trattoria,,3441 Yonge Street,Toronto,ON,M4N 2N1,43.7335568,-79.4043843,3.5,24,1,"Food Delivery Services, Restaurants, Gluten-Free, Italian, Pizza, Food"
B3cv2fd2WCZA2nvFP-XoJQ,Szainwald Kenneth Dr Dentist,Yorkville,94 Cumberland Street,Toronto,ON,M5R 1A3,43.6705473,-79.3907619,5,3,1,"Health & Medical, Dentists, General Dentistry"
oPkfgVr_gNczmZMFrIEARQ,Airship37,Distillery District,"37 Parliament Street, Studio 2",Toronto,ON,M5A 2Y2,43.6494115,-79.3616024,4,5,1,"Event Planning & Services, Venues & Event Spaces"
YbCtyhwWljsfT9tuYwVIZw,The Guy Who Fixes Computers,Kensington Market,"250 Augusta Avenue, Suite 206",Toronto,ON,M5T 2L7,43.6555778,-79.4025758,4,23,1,"Local Services, IT Services & Computer Repair"
PPubJ0Nre_VIody7aj_ALg,Harvest Noon,University of Toronto,"16 Bancroft Avenue, 2nd Floor",Toronto,ON,M5S 1C1,43.6607028,-79.4001796,4,9,0,"Vegan, Restaurants"
hvUwBwkSZ8_crO0fHgfQ5A,Moss,Greektown,544 Danforth Avenue,Toronto,ON,M4K 1P8,43.6785441,-79.3478308,3.5,4,1,"Home & Garden, Outdoor Furniture Stores, Nurseries & Gardening, Furniture Stores, Shopping, Home Decor"
3EAnEU8coHeniNYfYZ1DzQ,Hair love,Yonge and Eglinton,132 Redpath Avenue,Toronto,ON,M4P 2K4,43.7082494,-79.3930518,5,3,1,"Hair Salons, Beauty & Spas"
uUq0bMEjt202bMbRHkIcNA,Mabu Station,Willowdale,5455-5457 Yonge Street,Toronto,ON,M2N 5S1,43.7774719504,-79.4147657043,2.5,129,1,"Asian Fusion, Restaurants, Food, Desserts, Taiwanese"
BUBGQiHeHhLDALQm8Q4u1w,Banh Mi Boys,,"95 The Pond Road, C2 Unit 10",Toronto,ON,M3J 2S5,43.7702448158,-79.5005802685,5,5,1,"Sandwiches, Restaurants"
mAyxJYQ4YcY0R7Crw4tSMA,Chinese Feast,Scarborough,4830 Sheppard Avenue E,Toronto,ON,M1S 5M9,43.792427000000004,-79.2498596,4,5,1,"Restaurants, Chinese"
7rpa12_EX3A-hyGtrv8o3A,Cocina Lucero,Church-Wellesley Village,523 Yonge Street,Toronto,ON,M4Y,43.6637735,-79.3839436,3,38,0,"Mexican, Restaurants"
Z6zl_2P6ZqzzoKqyY74MJg,Five Guys,,70 Weston Road,Toronto,ON,M6N 0A7,43.673888,-79.469605,3,14,1,"Burgers, Restaurants, Fast Food"
1-Z6tVozu4v1JHzlg8x4kA,Starbucks,,3252 Yonge Street,Toronto,ON,M4N 2L4,43.7297304,-79.4037685,2.5,5,1,"Coffee & Tea, Restaurants, Food, Cafes"
S-dffR0YG3snDyy2Qy1WDQ,Jessica Jean Myers,Downtown Core,516 Yonge Street,Toronto,ON,M4Y 1X9,43.6635887,-79.3840213,5,3,1,"Beauty & Spas, Makeup Artists"
jaou3iz6I4KslA65YtwQWQ,Majesteas,Leslieville,950 Queen Street E,Toronto,ON,M4M,43.6609516,-79.3411133,4,13,0,"Food, Coffee & Tea, Tea Rooms"
kBt12nJhnruF9NQ36vRSZA,Marvel Coffee Company,Greektown,792 Carlaw Avenue,Toronto,ON,M4K 1P8,43.678773,-79.3476315,4,12,1,"Food, Coffee & Tea"
Jt68KdbX0C6t4l5L57UnQA,Eyelike Optical,Willowdale,5357 Yonge Street,Toronto,ON,M2N 5R6,43.775253,-79.4144186,5,3,1,"Eyewear & Opticians, Shopping, Optometrists, Health & Medical"
-wVY4n2kHXz38kT7Uy0BOQ,Tim Hortons,St. Lawrence,77 Lower Jarvis Street,Toronto,ON,M5E 1R8,43.6477040939,-79.3705069274,3.5,3,1,"Food, Coffee & Tea"
U2m1WfXenwHrYxNSafBUOQ,Smoke's Poutinerie,The Annex,490 Bloor Street W,Toronto,ON,M5S 1X8,43.6656097,-79.4098298,3,63,1,"American (Traditional), Vegetarian, Restaurants"
dKVwC-UJDFzfOci3xDs0jQ,Spring Rolls Delivery,Queen Street West,240 Queen Street W,Toronto,ON,M5V 1Z7,43.6500615,-79.3906491,2.5,7,0,"Restaurants, Thai, Chinese, Asian Fusion"
cesyEv16I9F3xrWhsNwNdg,Shopgirls,Parkdale,1342 Queen Street  W,Toronto,ON,M6K 1L4,43.6416486,-79.4319973,4,13,1,"Women's Clothing, Shopping, Arts & Crafts, Fashion, Accessories"
7xA6iSP0Ndn08tpBFQtUKA,Aroma Fine Indian Cuisine,Entertainment District,287 King St W,Toronto,ON,M5V 1J5,43.6463372,-79.3898552,3.5,167,1,"Restaurants, Indian"
8UiPh7jaIqT_Dm8Qt_9frA,Annette Food Market,The Junction,240 Annette Street,Toronto,ON,M6P 1R1,43.6625426478,-79.4711279869,4,54,1,"Pizza, Restaurants, Tapas Bars, Salad, Italian"
67Pa_CtXthgJzXfY8JzLDQ,Holy Chuck,Yonge and St. Clair,1450 Yonge Street,Toronto,ON,M4T 1Y7,43.6875274,-79.3940599,3.5,283,1,"Restaurants, Burgers"
xQLs0A2dzgXgJq6K2U_UUA,Humber Cinemas,Swansea,2442 Bloor Street West,Toronto,ON,M6S 1P8,43.6492795,-79.4850349,3,17,1,"Cinema, Arts & Entertainment"
HWTlnO67ScWmuk9fe3nhsg,Kokoro Sushi,,572 Marlee Avenue,Toronto,ON,M6B 3J6,43.7090137,-79.4438066,3,5,0,"Sushi Bars, Restaurants"
YmiK2iuZ3tMb7vKTcrj7ng,AutoPartsWay Canada,,"49-15 Bathurst Street, Suite 209",Toronto,ON,M5V 1A5,43.637131,-79.399763,1.5,3,1,"Auto Parts & Supplies, Automotive"
W3y31OpAZFLKqmfGDhJN5A,Fernando's Hideaway,Church-Wellesley Village,591 Yonge Street,Toronto,ON,M4Y 1Z4,43.6661298,-79.3849215,2,21,0,"Tex-Mex, Restaurants"
kjgatxWIFRvCOT75IP37qA,Casa Di Giorgio,Mount Pleasant and Davisville,517 Mount Pleasant Rd,Toronto,ON,M4S 2M4,43.7019328,-79.3875809,3.5,3,0,"Italian, Restaurants"
4oXQ6VwL9bGSMTFUgYUDYg,Mobo Physio,Willowdale,"250 Sheppard Avenue E, Suite 201",Toronto,ON,M2N 6M9,43.7641934,-79.4001279,3.5,3,1,"Health & Medical, Traditional Chinese Medicine, Physical Therapy, Chiropractors"
6dQ0TVxmA2gP6ZlGmM98gg,Toronto Underground Cinema,Alexandra Park,186 Spadina Avenue,Toronto,ON,M5T,43.6497875,-79.3970569,4,10,0,"Cinema, Arts & Entertainment"
mwOMR59Do9seYfEieaWuUg,Kool Haus,,132 Queens Quay E,Toronto,ON,M5A 3Y5,43.6443151,-79.3684779,2.5,26,0,"Event Planning & Services, Nightlife, Arts & Entertainment, Music Venues, Venues & Event Spaces"
0nJgoF9hAi6f2K7XInr1hQ,Amaya Express,Mount Pleasant and Davisville,1574 Bayview Ave,Toronto,ON,M4G,43.705621,-79.3751142,3,26,1,"Restaurants, Indian"
iVCx91Wrn-CjpxJAyLHPxg,Axis Gastropub,Koreatown,585 Bloor St W,Toronto,ON,M6G 1K4,43.664728,-79.4126047,2.5,8,0,"Restaurants, Gastropubs"
uDqRGybQrBuMH2WJ5JdYAg,Sekai Nail & Beauty Bar,West Queen West,968 Queen Street W,Toronto,ON,M6J 1G8,43.6445863,-79.4174048,4,36,1,"Massage, Beauty & Spas, Hair Removal, Nail Salons"
O4rYfu8SrsdPaXCAXktmZg,Headshots,Leslieville,1122 Dundas Street E,Toronto,ON,M4M 1S1,43.6642396067,-79.3431317018,2.5,3,0,"Shopping, Hobby Shops, Photography Stores & Services"
YPLJPAHy_byhlrwceIbN9Q,Tim Hortons,The Annex,246 Bloor Street W,Toronto,ON,M5S 1V4,43.6682968,-79.3977184,2.5,20,1,"Food, Restaurants, Coffee & Tea, Sandwiches, Breakfast & Brunch"
IspcgPcxFqSn1Sb5ll-7ug,A La Crepes,Scarborough,"2761 Markham Road, Unit A5 & A6",Toronto,ON,M1X 0A4,43.8213037,-79.2462887,3,26,0,"Creperies, Sandwiches, Breakfast & Brunch, Restaurants"
ciHtNE7zKzr25IX_L6pNSQ,iQ Food,,18 York Street,Toronto,ON,M5J 2Z2,43.6432572,-79.3822396,4,40,1,"Restaurants, Specialty Food, Canadian (New), Salad, Juice Bars & Smoothies, Health Markets, Gluten-Free, Coffee & Tea, Vegetarian, Food"
nzQBswS7FakCfYezHAFBOw,FreshBooks,Roncesvalles,"35 Golden Avenue, Suite 105",Toronto,ON,M6R 2J5,43.653406,-79.44831,3.5,3,1,"Professional Services, Financial Services, Accountants"
d8GUjyPcF6dZdrefqlPsmw,Trainers Fitness Centre,Palmerston,754 Bathurst Street,Toronto,ON,M5S 2R6,43.6642252,-79.4111876,4.5,16,0,"Gyms, Active Life, Trainers, Fitness & Instruction"
sJHf_8i4iky2yU4-PS1ksQ,King's Tacos,Corso Italia,1216 Saint Clair Avenue W,Toronto,ON,M6E,43.6777579929,-79.4444829226,4,62,0,"Restaurants, Mexican"
-TjzQsimpriXVYaH3HdtQA,Fanzone Wings & Ribs,Scarborough,1168 Kennedy Road,Toronto,ON,M1P,43.7530567,-79.2762336,4,146,1,"Chicken Wings, Nightlife, Bars, American (Traditional), Restaurants"
CVcfNHV0KJJDaWylDFUpoQ,SoftMoc,Etobicoke,"Sherway Gardens, 25 The West Mall, Unit 2030",Toronto,ON,M9C,43.611813,-79.5570634,4,4,1,"Shoe Stores, Fashion, Shopping"
tsG9J1AFvpIo5nZNlawWzA,Deluxe Inn,Etobicoke,1554 The Queensway,Toronto,ON,M8Z 1T5,43.6186226,-79.5393043,2.5,6,1,"Hotels & Travel, Event Planning & Services, Hotels"
PGTdd-1GKcAUiiMVCWWgiA,Chartreuse Style,Parkdale,1692 Queen Street W,Toronto,ON,M6R 1B3,43.6391124,-79.4446948,4,3,1,"Fashion, Accessories, Men's Clothing, Shopping, Shoe Stores, Women's Clothing"
aKGnuINAtyP32v3Hl23j3Q,Chantal Milot RMT & Associates,Yonge and Eglinton,"2409 Yonge Street, Unit 304",Toronto,ON,M4P 2E7,43.7103,-79.3989289,4.5,10,1,"Massage, Physical Therapy, Doctors, Health & Medical, Osteopathic Physicians, Beauty & Spas, Massage Therapy"
D43MD9IYGB2tnCzmq-MJqA,Threading Experts,,386 College Street,Toronto,ON,M5T 1S7,43.6570855,-79.4054924,4.5,84,1,"Skin Care, Threading Services, Eyelash Service, Beauty & Spas, Hair Removal, Waxing"
Eo4s6CmPpEcXCkfg9Zk_EA,Pizza Hut,Summer Hill,1086 Yonge Street,Toronto,ON,M4W 2L4,43.6778423,-79.3902487,2,7,1,"Pizza, Italian, Chicken Wings, Food, Restaurants, Food Delivery Services"
hNiS21zVnFGK_QSfAPKCEA,The Dog Market,The Beach,2116 Queen Street East,Toronto,ON,M4E 1E2,43.6711999,-79.2951991,4,18,1,"Pets, Pet Services, Pet Stores, Pet Groomers"
bLIcSIyyAuLTIBIQKRyQUw,The Junction Grill,The Junction,390 Pacific Avenue,Toronto,ON,M6P 2R1,43.6651845,-79.4686334,3.5,30,1,"Creperies, Restaurants, Sandwiches, Food, Breakfast & Brunch, Coffee & Tea, Portuguese, Desserts"
XZzyS2J_ivhWI--PZEH-jA,Village Market,Seaton Village,580 Bloor St W,Toronto,ON,M6G 1K1,43.6650315,-79.4121751,3.5,4,1,"Grocery, Food"
gECQJBC1G_cv3UEGahezfw,The Source by Circuit City,Leslieville,"Gerrard Square Mall, 1000 Gerrard St E",Toronto,ON,M4M 3G6,43.669144,-79.3391627,2,3,1,"Electronics, Shopping"
DxzF-hwT3OibWv12hGdkuw,Swiss Chalet Rotisserie & Grill,Scarborough,2130 Lawrence Ave E,Toronto,ON,M1R 3A6,43.7458273086,-79.2890008893,2,16,1,"Restaurants, American (Traditional), Comfort Food, Barbeque"
UMa-kgzK5IVoe79kRhq9Lg,Neohome Houseware,Chinatown,251 Spadina Ave,Toronto,ON,M5T 2E2,43.6517933,-79.3970367,3,4,1,Shopping
VntCLtgYw0_IG8XsCVSSNA,Flying Duchess Pet Sitters,Niagara,733 Richmond Street W,Toronto,ON,M6J,43.6454381,-79.4080879,4.5,25,1,"Pet Sitting, Pets, Dog Walkers, Pet Services"
rubQx8VlHZT4_IyMUs75YA,South St. Burger,Yonge and Eglinton,2383 Yonge Street,Toronto,ON,M4P 2E7,43.7097968,-79.398598,3,50,1,"Burgers, Restaurants"
3MGBjyl6zMdIx5idpgDciQ,TenRen Tea,Willowdale,"5095 Yonge Street, Unit A2",Toronto,ON,M2N 6Z6,43.7687386,-79.4121421,3,4,1,"Tea Rooms, Food, Taiwanese, Coffee & Tea, Restaurants"
6cz8xLR64Iuzpa4NNcFHqg,King Rustic,Niagara,905 King Street W,Toronto,ON,M5V 1P5,43.6418019534,-79.4121160358,4,39,1,"Restaurants, Seafood, Nightlife, Lounges, Greek, Comfort Food, Bars"
YrR39Zvw9bPaKp12od8UkQ,Medical Massage Boutique,The Danforth,1834 Danforth Avenue,Toronto,ON,M4C 1H8,43.6846887,-79.3181347,5,3,1,"Massage, Massage Therapy, Acupuncture, Beauty & Spas, Health & Medical, Physical Therapy"
Rclse_6pgM1RUrEps2-wtQ,Hung Fook Tong,Milliken,633 Silver Star Boulevard,Toronto,ON,M1V 4W2,43.82211,-79.298598,2.5,20,0,"Food, Desserts"
ES8JP18I4sz72HEAWjk_KQ,Vero Trattoria,Mount Pleasant and Davisville,1580 Bayview Avenue,Toronto,ON,M4G 3B7,43.7056914,-79.375337,2.5,21,0,"Restaurants, Italian"
SEG56Wws3Wb2AXyz-eohlQ,The Keg Steakhouse + Bar,Willowdale,5015 Yonge Street,Toronto,ON,M2N 5P1,43.7664822466,-79.4118910655,4,28,1,"Restaurants, Steakhouses, Bars, Nightlife, Seafood"
RFxCf0LFJnLS4GvF_x9hIw,Klute Hair,Parkdale,264a Dunn Avenue,Toronto,ON,M6K 2R9,43.6408503558,-79.4345701486,4,4,1,"Hair Salons, Beauty & Spas"
fAuadisRgm3a2vAsVAm0Ng,Edward Hotel,,185 Yorkland Boulevard,Toronto,ON,M2J 4R2,43.7707614,-79.3363198,1,3,1,"Event Planning & Services, Caterers, Hotels & Travel, Hotels, Venues & Event Spaces"
3JqOFWCdt5oqQPw8hzekFg,Barn Restaurant,Trinity Bellwoods,598 Queen Street W,Toronto,ON,M6J 1E3,43.6472725,-79.404601,4,5,1,"Canadian (New), Restaurants, Breakfast & Brunch"
9Z7JJvzB_5FG27QrTiws3Q,Kowloon Dim Sum Restaurant,Downtown Core,5 Baldwin St,Toronto,ON,M5T 1L1,43.6560226,-79.3925088,3,25,1,"Chinese, Restaurants, Dim Sum"
kQGJ5QUJ0BAIpmYYtf7Uqw,Upper Deck By Fran's,Downtown Core,2-20 College Street,Toronto,ON,M5G 1K2,43.6614505,-79.384068,3,29,1,"Venues & Event Spaces, Bars, American (Traditional), Event Planning & Services, Nightlife, Restaurants"
